"Cell_Line","Compound_ID","Category","Dist","ID"
"OVCAR4","HA14-1","BCL inhibitor",0.78699877273975,"2021018029_1-15"
"OVCAR4","AT101","BCL inhibitor, MCL1 inhibitor",2.42381782187236,"2021018032_9-14; 2021018123_12-14; 2021018124_7-10"
"OVCAR4","Gossypol","BCL inhibitor, MCL1 inhibitor",1.73653055679049,"2021018031_15-10"
"OVCAR4","GZD824 Dimesylate","Bcr-Abl kinase inhibitor",3.65724012924168,"2021018033_2-10; 2021018128_10-20"
"OVCAR4","Berbamine","Bcr-Abl kinase inhibitor",2.65073894270919,"2021018124_4-22; 2021018129_15-10"
"OVCAR4","BMS-794833","Bcr-Abl kinase inhibitor",1.6108505099613,"2021018031_3-15"
"OVCAR4","Asciminib (ABL001)","Bcr-Abl kinase inhibitor",1.3803764722895,"2021018129_8-19"
"OVCAR4","GNF-2","Bcr-Abl kinase inhibitor",1.2391743155039,"2021018032_2-7"
"OVCAR4","Radotinib","Bcr-Abl kinase inhibitor",1.15658991185917,"2021018129_2-9"
"OVCAR4","Piperazine","benzodiazepine receptor agonist",1.64586378466578,"2021018126_11-10"
"OVCAR4","(R)-baclofen","benzodiazepine receptor agonist",1.09464264826743,"2021018131_5-19"
"OVCAR4","Ivermectin","benzodiazepine receptor agonist",0.922268477682755,"2021018029_6-21; 2021018122_4-19"
"OVCAR4","Nefiracetam","benzodiazepine receptor agonist, acetylcholine receptor agonist",0.881737755852339,"2021018030_10-4; 2021018123_12-15"
"OVCAR4","Flumazenil","benzodiazepine receptor antagonist",1.1071452363874,"2021018029_4-19; 2021018122_6-17"
"OVCAR4","INCB057643","BET inhibitor",2.40439577709033,"2021018129_1-6"
"OVCAR4","INCB054329（INCB-054329.INCB-54329）","BET inhibitor",1.92567238613881,"2021018130_9-15"
"OVCAR4","Homotaurine","beta amyloid protein neurotoxicity inhibitor",1.36359885699297,"2021018131_14-21"
"OVCAR4","Edonerpic maleate","beta amyloid protein neurotoxicity inhibitor",0.971752803858068,"2021018130_12-3"
"OVCAR4","Salidroside","beta amyloid protein neurotoxicity inhibitor",0.822452613877661,"2021018031_2-9; 2021018124_7-7"
"OVCAR4","Baicalin","beta glucuronidase inhibitor",1.19810893160861,"2021018031_5-6; 2021018123_8-10"
"OVCAR4","Sulbactam sodium","beta lactamase inhibitor",0.707030766750351,"2021018031_2-14; 2021018034_13-18; 2021018123_2-15; 2021018124_12-7"
"OVCAR4","Tazobactam","beta lactamase inhibitor",0.667134758779515,"2021018124_4-6"
"OVCAR4","7-Aminocephalosporanic acid","beta lactamase inhibitor",0.524068343123754,"2021018031_14-8; 2021018132_5-11"
"OVCAR4","Lanabecestat（AZD3293. LY3314814）","beta secretase inhibitor",1.28140133313395,"2021018129_8-11"
"OVCAR4","Loganin","beta secretase inhibitor",0.964413941349414,"2021018125_8-9"
"OVCAR4","Verubecestat (MK-8931)","beta secretase inhibitor",0.918519408536769,"2021018129_4-11; 2021018129_14-19"
"OVCAR4","ICG-001","beta-catenin inhibitor",2.07957257053418,"2021018032_5-9"
"OVCAR4","LY2886721","beta-secretase inhibitor",1.04580887571662,"2021018031_5-9"
"OVCAR4","LY2811376","beta-secretase inhibitor",0.965706133296373,"2021018030_5-7"
"OVCAR4","Cholic acid","bile acid",1.11248359399101,"2021018125_3-21"
"OVCAR4","PTC-209","BMI-1 inhibitor",1.62438888543535,"2021018034_12-4"
"OVCAR4","LDN-212854","bone morphogenic protein inhibitor",6.61697783270699,"2021018033_16-4"
"OVCAR4","K02288","bone morphogenic protein inhibitor",1.76526862382256,"2021018033_16-22"
"OVCAR4","Vitamin K2","bone resorption inhibitor",1.54006305989624,"2021018127_16-17"
"OVCAR4","Ibandronate sodium","bone resorption inhibitor",1.47410572531281,"2021018131_15-19"
"OVCAR4","Ipriflavone (Osteofix)","bone resorption inhibitor",1.23419308319341,"2021018031_6-13; 2021018124_1-9"
"OVCAR4","Etidronate","bone resorption inhibitor",1.14168677634911,"2021018131_9-9"
"OVCAR4","Zoledronic Acid","bone resorption inhibitor",1.11260627316097,"2021018029_16-15"
"OVCAR4","Kaempferol","bone resorption inhibitor, estrogen-related receptor inverse agonist",0.77147653755755,"2021018031_1-14; 2021018123_6-16"
"OVCAR4","Chrysin","breast cancer resistance protein inhibitor",1.362745808026,"2021018031_1-8"
"OVCAR4","I-BET151 (GSK1210151A)","bromodomain inhibitor",3.70083281745052,"2021018032_9-8; 2021018035_9-19; 2021018134_9-19"
"OVCAR4","Bromosporine","bromodomain inhibitor",3.52888416721927,"2021018033_6-12; 2021018035_9-8; 2021018134_9-8"
"OVCAR4","(+)-JQ1","bromodomain inhibitor",3.33496623317214,"2021018033_14-19; 2021018035_11-6; 2021018134_11-6"
"OVCAR4","PFI-1 (PF-6405761)","bromodomain inhibitor",3.08936149224635,"2021018029_15-22; 2021018035_13-9; 2021018134_13-9"
"OVCAR4","SGC-CBP30","bromodomain inhibitor",2.85474121273248,"2021018033_6-14; 2021018035_13-8; 2021018134_13-8"
"OVCAR4","I-BET-762","bromodomain inhibitor",2.41129439431396,"2021018033_14-8; 2021018035_5-8; 2021018128_8-20; 2021018134_5-8"
"OVCAR4","OTX015","bromodomain inhibitor",2.19277689776799,"2021018034_2-4; 2021018035_13-10; 2021018129_5-3; 2021018134_13-10"
"OVCAR4","Fenspiride HCl","bronchodilator",1.35496386705979,"2021018033_3-15; 2021018125_12-6"
"OVCAR4","Ibrutinib (PCI-32765)","Bruton's tyrosine kinase (BTK) inhibitor",2.20952832816804,"2021018032_15-11; 2021018124_6-21"
"OVCAR4","Spebrutinib (CC-292. AVL-292)","Bruton's tyrosine kinase (BTK) inhibitor",1.88464230641262,"2021018033_8-8; 2021018128_2-20"
"OVCAR4","Zanubrutinib (BGB-3111)","Bruton's tyrosine kinase (BTK) inhibitor",1.71606815359218,"2021018130_13-15"
"OVCAR4","CNX-774","Bruton's tyrosine kinase (BTK) inhibitor",1.61987737356829,"2021018033_8-14"
"OVCAR4","Acalabrutinib (ACP-196)","Bruton's tyrosine kinase (BTK) inhibitor",1.21737789150681,"2021018129_14-7"
"OVCAR4","Evobrutinib","Bruton's tyrosine kinase (BTK) inhibitor",0.869985340069981,"2021018129_11-8"
"OVCAR4","ONO-4059 (GS-4059) hydrochloride","Bruton's tyrosine kinase (BTK) inhibitor",0.627263472774759,"2021018129_14-9"
"OVCAR4","Olmutinib (HM61713. BI 1482694)","Bruton's tyrosine kinase (BTK) inhibitor, EGFR inhibitor",3.57895490808789,"2021018129_14-13"
"OVCAR4","PHA-665752","c-Met inhibitor",4.6744670246054,"2021018029_15-13"
"OVCAR4","JNJ-38877618(OMO-1)","c-Met inhibitor",1.19488380352595,"2021018130_9-17"
"OVCAR4","SAR125844","c-Met inhibitor",1.13258993053599,"2021018129_7-7"
"OVCAR4","PF-04217903","c-Met inhibitor",1.07785182754132,"2021018029_1-19"
"OVCAR4","Savolitinib(AZD6094. HMPL-504)","c-Met inhibitor",0.791919548592146,"2021018129_7-11"
"OVCAR4","INCB28060","c-Met inhibitor",0.579250741640389,"2021018032_7-10; 2021018132_13-11"
"OVCAR4","10058-F4","c-Myc inhibitor",0.721632671014677,"2021018033_8-6"
"OVCAR4","Cyclosporin A","calcineurin inhibitor",1.52949108744979,"2021018031_7-8; 2021018123_8-12"
"OVCAR4","Pimecrolimus","calcineurin inhibitor",1.28173142192213,"2021018127_14-3"
"OVCAR4","Tacrolimus (FK506)","calcineurin inhibitor",0.719401860482399,"2021018033_12-7; 2021018127_12-3"
"OVCAR4","Rimegepant (BMS-927711)","calcitonin antagonist",1.32288253359264,"2021018130_14-9"
"OVCAR4","Cinacalcet HCl","calcium channel activator",0.916999637344068,"2021018029_2-9; 2021018122_8-9"
"OVCAR4","Cinepazide maleate","calcium channel activator",0.902865606521811,"2021018032_16-19; 2021018124_13-20"
"OVCAR4","Tetrandrine","calcium channel blocker",2.3404721843227,"2021018031_10-9; 2021018129_10-14"
"OVCAR4","Lercanidipine","calcium channel blocker",2.0094202147019,"2021018126_15-14; 2021018128_13-12"
"OVCAR4","Bepridil hydrochloride","calcium channel blocker",1.7354474401713,"2021018129_16-4"
"OVCAR4","Lomerizine 2HCl","calcium channel blocker",1.72526087811543,"2021018125_2-6"
"OVCAR4","Protopine","calcium channel blocker",1.66064401383123,"2021018125_12-13"
"OVCAR4","Cinnarizine","calcium channel blocker",1.61738680873923,"2021018126_12-16"
"OVCAR4","Azelnidipine","calcium channel blocker",1.47520935019382,"2021018032_12-21; 2021018124_7-22"
"OVCAR4","Fendiline hydrochloride","calcium channel blocker",1.41007087304201,"2021018127_7-20"
"OVCAR4","Manidipine 2HCl","calcium channel blocker",1.32541744232173,"2021018031_4-21; 2021018031_6-21; 2021018124_11-15; 2021018124_13-15"
"OVCAR4","Imperatorin","calcium channel blocker",1.30884174421361,"2021018125_14-7"
"OVCAR4","Dantrolene sodium hemiheptahydrate","calcium channel blocker",1.29157467269615,"2021018126_2-4"
"OVCAR4","Pinaverium bromide","calcium channel blocker",1.23005330426439,"2021018130_7-11"
"OVCAR4","Nicardipine HCl","calcium channel blocker",1.1672175716705,"2021018033_1-10; 2021018125_2-22; 2021018127_5-18"
"OVCAR4","Nisoldipine","calcium channel blocker",1.16204619747624,"2021018030_13-20; 2021018123_3-9"
"OVCAR4","Levetiracetam","calcium channel blocker",1.15413608609319,"2021018029_14-21; 2021018122_8-19"
"OVCAR4","Lacidipine","calcium channel blocker",1.14895851575347,"2021018030_8-8; 2021018123_4-19"
"OVCAR4","Clevidipine Butyrate","calcium channel blocker",1.09901249344925,"2021018030_2-22; 2021018123_9-12"
"OVCAR4","Cilnidipine","calcium channel blocker",1.09509386412519,"2021018029_14-13; 2021018122_6-13"
"OVCAR4","Amlodipine Besylate","calcium channel blocker",1.07758268556353,"2021018123_7-17"
"OVCAR4","Nimodipine","calcium channel blocker",1.04572706911971,"2021018030_11-20; 2021018123_1-9"
"OVCAR4","Disodium Cromoglycate","calcium channel blocker",1.04505890732971,"2021018133_7-3"
"OVCAR4","Flunarizine 2HCl","calcium channel blocker",1.02889698394763,"2021018030_16-12; 2021018123_5-4"
"OVCAR4","Lanthanum(III) chloride heptahydrate","calcium channel blocker",1.01288529119339,"2021018128_13-9"
"OVCAR4","Efonidipine","calcium channel blocker",1.00780097012872,"2021018127_3-21"
"OVCAR4","Dantrolene sodium","calcium channel blocker",1.00372464012131,"2021018128_7-3"
"OVCAR4","Levamlodipine","calcium channel blocker",0.931412269332615,"2021018125_15-9"
"OVCAR4","Osthole","calcium channel blocker",0.909623508063256,"2021018031_5-18; 2021018123_2-20"
"OVCAR4","Parecoxib Sodium","calcium channel blocker",0.907055818046828,"2021018127_2-20"
"OVCAR4","Gabapentin HCl","calcium channel blocker",0.878692689678285,"2021018131_3-13; 2021018131_15-3"
"OVCAR4","Nifedipine","calcium channel blocker",0.839045768273051,"2021018030_10-5; 2021018123_3-17"
"OVCAR4","Lomerizine HCl","calcium channel blocker",0.832358167146512,"2021018033_7-13"
"OVCAR4","Benidipine HCl","calcium channel blocker",0.831364895603098,"2021018030_14-10; 2021018123_6-21"
"OVCAR4","Isradipine","calcium channel blocker",0.778664705754097,"2021018030_13-6; 2021018122_16-14"
"OVCAR4","Cyclandelate","calcium channel blocker",0.724137345884929,"2021018033_15-10; 2021018125_16-22"
"OVCAR4","Nitrendipine","calcium channel blocker",0.706026872802037,"2021018034_2-5; 2021018124_9-17"
"OVCAR4","Nilvadipine","calcium channel blocker",0.653353777659052,"2021018032_5-19; 2021018124_12-21"
"OVCAR4","Diltiazem HCl","calcium channel blocker",0.604555438282625,"2021018030_14-11; 2021018123_10-3"
"OVCAR4","Felodipine","calcium channel blocker",0.561418794228683,"2021018030_2-15; 2021018123_12-5"
"OVCAR4","Amlodipine","calcium channel blocker",0.540488855481159,"2021018030_14-17; 2021018123_6-9"
"OVCAR4","Verapamil HCl","calcium channel blocker",0.527667260225897,"2021018033_7-14; 2021018126_15-3"
"OVCAR4","Buflomedil HCl","calcium channel blocker, adrenergic receptor antagonist",0.713022323508947,"2021018034_2-7; 2021018124_6-17"
"OVCAR4","Gynostemma Extract","calcium channel modulator",1.86205705096164,"2021018031_3-12"
"OVCAR4","Idebenone","calcium channel modulator",0.406559690526334,"2021018031_14-22; 2021018124_2-17"
"OVCAR4","NPS-2143","calcium receptor antagonist",1.43486886332494,"2021018032_13-5"
"OVCAR4","Levosimendan","calcium sensitizer",0.785940231582047,"2021018031_4-15; 2021018124_15-9"
"OVCAR4","GW842166X","cannabinoid receptor agonist",3.05297046632736,"2021018032_5-8"
"OVCAR4","AM1241","cannabinoid receptor agonist",1.19310795250748,"2021018030_13-9"
"OVCAR4","Olivetol","cannabinoid receptor antagonist",0.940010059919276,"2021018127_11-4"
"OVCAR4","AM251","cannabinoid receptor antagonist",0.904272932928432,"2021018032_5-16"
"OVCAR4","Rimonabant","cannabinoid receptor antagonist",0.687937032834262,"2021018032_16-15; 2021018124_5-18"
"OVCAR4","BML-190","cannabinoid receptor inverse agonist",0.737974488244911,"2021018032_13-20"
"OVCAR4","Org 27569","cannabinoid receptor modulator",1.47320098379898,"2021018030_1-9"
"OVCAR4","Diosmin","capillary stabilizing agent, aryl hydrocarbon receptor agonist",0.52277071831559,"2021018031_13-8; 2021018132_15-9"
"OVCAR4","Carglumic Acid","carbamoyl phosphate synthase activator",0.675943786855621,"2021018127_6-4"
"OVCAR4","Benzthiazide","carbonic anhydrase inhibitor",1.61002984425371,"2021018126_16-3"
"OVCAR4","Mafenide hydrochloride","carbonic anhydrase inhibitor",1.44065482922698,"2021018125_3-13"
"OVCAR4","Sulfanilamide","carbonic anhydrase inhibitor",1.21658633977984,"2021018030_11-10; 2021018122_14-18"
"OVCAR4","Dorzolamide HCl","carbonic anhydrase inhibitor",1.07908575631243,"2021018131_7-5"
"OVCAR4","Acetazolamide","carbonic anhydrase inhibitor",1.07851082046807,"2021018126_6-19"
"OVCAR4","Xipamide","carbonic anhydrase inhibitor",1.07720201406352,"2021018127_6-17"
"OVCAR4","Brinzolamide","carbonic anhydrase inhibitor",1.06522850277583,"2021018032_10-14; 2021018124_8-16"
"OVCAR4","Benzenesulfonamide","carbonic anhydrase inhibitor",0.956180347987721,"2021018126_8-16"
"OVCAR4","Methazolamide","carbonic anhydrase inhibitor",0.943452515212821,"2021018033_15-3; 2021018125_3-16"
"OVCAR4","Mafenide Acetate","carbonic anhydrase inhibitor",0.937458749446175,"2021018125_13-5"
"OVCAR4","Ethoxzolamide","carbonic anhydrase inhibitor",0.933397068938599,"2021018126_10-5"
"OVCAR4","Chlorthalidone","carbonic anhydrase inhibitor",0.870021817536465,"2021018124_14-4"
"OVCAR4","Dichlorphenamide","carbonic anhydrase inhibitor",0.80800157937657,"2021018031_5-11; 2021018123_13-22"
"OVCAR4","Butylated hydroxytoluene","carbonic anhydrase inhibitor",0.760750990481932,"2021018128_16-4"
"OVCAR4","Tioxolone","carbonic anhydrase inhibitor",0.756838276959961,"2021018031_10-22; 2021018124_14-15"
"OVCAR4","U-104","carbonic anhydrase inhibitor",0.726236019556366,"2021018034_6-11"
"OVCAR4","Metolazone","carbonic anhydrase inhibitor",0.610340436381362,"2021018030_1-19; 2021018122_8-6"
"OVCAR4","Carbamazepine","carboxamide antiepileptic",1.13790497354664,"2021018030_3-12; 2021018122_10-20"
"OVCAR4","Apoptosis Activator 2","carboxylesterase inhibitor",1.1020355400817,"2021018032_2-13"
"OVCAR4","Omecamtiv mecarbil (CK-1827452)","cardiac myosin activator",0.616830595361907,"2021018032_9-3; 2021018124_4-19"
"OVCAR4","CX-4945 (Silmitasertib)","casein kinase inhibitor",1.48857660926959,"2021018034_3-22; 2021018123_4-8"
"OVCAR4","Apigenin","casein kinase inhibitor, cell proliferation inhibitor",0.881456140613311,"2021018031_7-4; 2021018123_14-8"
"OVCAR4","PAC-1","caspase activator",2.6404278763955,"2021018032_9-21"
"OVCAR4","Laetrile","caspase activator",1.15064608043248,"2021018031_3-4; 2021018123_10-8"
"OVCAR4","VX-765","caspase inhibitor",1.33580684963152,"2021018031_7-19"
"OVCAR4","Emricasan","caspase inhibitor",0.985478972380562,"2021018129_11-13"
"OVCAR4","EUK 134","catalase stimulant",1.12775144807397,"2021018033_10-3"
"OVCAR4","Tolcapone","catechol O methyltransferase inhibitor",0.95520731292154,"2021018034_10-15; 2021018125_11-12"
"OVCAR4","Entacapone","catechol O methyltransferase inhibitor",0.499616594255799,"2021018032_10-10; 2021018035_1-4; 2021018124_8-12; 2021018134_1-4"
"OVCAR4","Nitroxoline","cathepsin inhibitor",2.22389291261985,"2021018126_5-14"
"OVCAR4","Cathepsin Inhibitor 1","cathepsin inhibitor",1.92736816735543,"2021018032_3-20"
"OVCAR4","Odanacatib (MK-0822)","cathepsin inhibitor",0.984534232370037,"2021018034_9-6"
"OVCAR4","Avadomide(CC-122)","CBRN inhibitor",0.96755890305785,"2021018129_15-19"
"OVCAR4","Plerixafor 8HCl (AMD3100 8HCl)","CC chemokine receptor antagonist",1.67645958421433,"2021018131_7-17"
"OVCAR4","Danirixin (GSK1325756)","CC chemokine receptor antagonist",1.47801788174105,"2021018130_7-21"
"OVCAR4","Maraviroc","CC chemokine receptor antagonist",1.45929229428684,"2021018030_12-8; 2021018123_8-19"
"OVCAR4","MSX-122","CC chemokine receptor antagonist",1.21177842930245,"2021018130_5-21"
"OVCAR4","WZ811","CC chemokine receptor antagonist",1.14525810315547,"2021018032_8-9"
"OVCAR4","Tannic acid","CC chemokine receptor antagonist",1.03997339534689,"2021018125_6-21"
"OVCAR4","Reparixin (Repertaxin)","CC chemokine receptor antagonist",1.02841171451307,"2021018129_11-4"
"OVCAR4","Plerixafor (AMD3100)","CC chemokine receptor antagonist",1.02152343816789,"2021018133_15-5"
"OVCAR4","SCH-527123","CC chemokine receptor antagonist",0.960278861202148,"2021018130_6-5"
"OVCAR4","AZD-5069","CC chemokine receptor antagonist",0.622485064778423,"2021018130_4-3"
"OVCAR4","PHA-767491","CDC inhibitor",3.09769602631037,"2021018032_13-21"
"OVCAR4","ZCL278","CDC inhibitor",0.757307392206276,"2021018033_10-18"
"OVCAR4","Palbociclib (PD0332991) Isethionate","CDK inhibitor",5.49211959146958,"2021018131_11-7"
"OVCAR4","R547","CDK inhibitor",4.24374079211634,"2021018032_11-13"
"OVCAR4","PHA-793887","CDK inhibitor",3.97413005502716,"2021018034_7-12"
"OVCAR4","Abemaciclib","CDK inhibitor",3.86465682241019,"2021018128_2-17"
"OVCAR4","Flavopiridol (Alvocidib)","CDK inhibitor",3.72340903826059,"2021018122_6-5"
"OVCAR4","AT7519 HCl","CDK inhibitor",3.59481031035464,"2021018030_15-5; 2021018122_3-20; 2021018129_13-15"
"OVCAR4","abemaciclib (LY2835219)","CDK inhibitor",3.38373582065184,"2021018033_14-6; 2021018128_8-18"
"OVCAR4","AZD5438","CDK inhibitor",3.37730766861865,"2021018032_5-3"
"OVCAR4","P276-00","CDK inhibitor",3.36508328216041,"2021018034_13-19"
"OVCAR4","Dinaciclib (SCH727965)","CDK inhibitor",3.06441428444724,"2021018032_3-6; 2021018124_7-6"
"OVCAR4","Palbociclib (PD-0332991) HCl","CDK inhibitor",2.80831030588422,"2021018034_11-6; 2021018131_3-3"
"OVCAR4","Flavopiridol HCl","CDK inhibitor",2.68335211679031,"2021018032_13-11; 2021018124_4-21"
"OVCAR4","G1T38","CDK inhibitor",2.31606838661187,"2021018132_12-3"
"OVCAR4","BMS-265246","CDK inhibitor",2.08070534131254,"2021018030_8-10"
"OVCAR4","Roscovitine (Seliciclib.CYC202)","CDK inhibitor",1.4062208217393,"2021018029_15-8; 2021018122_1-15"
"OVCAR4","NU6027","CDK inhibitor",1.37825062416178,"2021018033_4-21"
"OVCAR4","JNJ-7706621","CDK inhibitor",1.3223149837859,"2021018029_16-5; 2021018035_1-11; 2021018134_1-11"
"OVCAR4","BS-181 HCl","CDK inhibitor",1.0766794775949,"2021018030_13-13"
"OVCAR4","LEE011","CDK inhibitor",0.999226088147438,"2021018034_5-5; 2021018129_13-3"
"OVCAR4","SNS-032 (BMS-387032)","CDK inhibitor, MCL1 inhibitor, cell cycle inhibitor",3.25019758067309,"2021018029_5-8"
"OVCAR4","Tangeretin","cell cycle inhibitor",1.05815872361145,"2021018031_15-22"
"OVCAR4","Rigosertib (ON-01910)","cell cycle inhibitor, PLK inhibitor",2.23195477361461,"2021018034_9-10; 2021018122_16-19"
"OVCAR4","Kinetin","cell division inducer",1.44127123702854,"2021018031_3-14; 2021018123_8-16"
"OVCAR4","GW2580","cFMS kinase inhibitor",0.793954794763747,"2021018034_9-17"
"OVCAR4","VX-809 (Lumacaftor)","CFTR channel agonist",1.12420514572765,"2021018030_3-13; 2021018122_9-22"
"OVCAR4","FDL169","CFTR channel agonist",0.937799927801915,"2021018130_15-15"
"OVCAR4","Tezacaftor?(VX-661)","CFTR channel agonist",0.842121141723714,"2021018033_2-15; 2021018128_6-16"
"OVCAR4","Ataluren (PTC124)","CFTR channel agonist, dystrophin stimulant",0.82733557950185,"2021018033_2-9; 2021018128_7-18"
"OVCAR4","IOWH032","CFTR channel antagonist",1.21889778029862,"2021018033_16-20"
"OVCAR4","Ivacaftor (VX-770)","CFTR channel potentiator",1.09205266079692,"2021018029_3-8; 2021018122_11-13"
"OVCAR4","GLPG1837","CFTR channel potentiator",1.06605481869095,"2021018129_15-4"
"OVCAR4","Deferoxamine mesylate","chelating agent",2.82958314632239,"2021018128_12-21"
"OVCAR4","Deferasirox","chelating agent",1.74726464342024,"2021018030_9-14; 2021018122_12-22"
"OVCAR4","8-Hydroxyquinoline","chelating agent",1.57371230373417,"2021018126_9-6"
"OVCAR4","Succimer","chelating agent",1.56786647126227,"2021018129_16-16"
"OVCAR4","Clioquinol","chelating agent",1.24916904337936,"2021018126_5-16"
"OVCAR4","Penicillamine","chelating agent",1.21907707138654,"2021018131_7-9"
"OVCAR4","Deferiprone","chelating agent",0.945114811335051,"2021018133_3-5"
"OVCAR4","Picolinic acid (PCL 016)","chelating agent",0.788515787421035,"2021018128_14-8"
"OVCAR4","Bemegride","chemoreceptor agonist",0.387278328330766,"2021018033_13-12; 2021018126_9-3"
"OVCAR4","CHIR-124","CHK inhibitor",4.79154916691025,"2021018032_5-13"
"OVCAR4","PF-477736","CHK inhibitor",4.26259613036286,"2021018032_12-7"
"OVCAR4","AZD7762","CHK inhibitor",4.20650940113535,"2021018030_13-7"
"OVCAR4","LY2603618","CHK inhibitor",3.58210280759034,"2021018032_15-3"
"OVCAR4","MK-8776 (SCH 900776)","CHK inhibitor",2.32608959365474,"2021018032_5-21"
"OVCAR4","Lubiprostone","chloride channel activator",0.671817753806464,"2021018030_13-8; 2021018122_16-16"
"OVCAR4","Moxidectin","chloride channel antagonist",1.62704886239014,"2021018125_7-15"
"OVCAR4","CFTRinh-172","chloride channel blocker",1.56435291059294,"2021018033_4-4"
"OVCAR4","Dehydroandrographolide","chloride channel blocker",1.28289434215492,"2021018125_12-7"
"OVCAR4","Trichlormethiazide","chloride channel blocker",1.28251858170885,"2021018030_3-8; 2021018122_6-16"
"OVCAR4","Flufenamic acid","chloride channel blocker",0.866294385113623,"2021018033_8-5; 2021018126_3-17"
"OVCAR4","Benzbromarone","chloride channel blocker",0.624993543952559,"2021018033_5-18; 2021018126_11-7"
"OVCAR4","Methyclothiazide","chloride reabsorption inhibitor",0.870606502147557,"2021018033_13-7; 2021018125_3-20"
"OVCAR4","Fenipentol","choleretic agent",1.6883500245185,"2021018128_16-13"
"OVCAR4","Genipin","choleretic agent",1.35382020011191,"2021018031_12-11"
"OVCAR4","Tauroursodeoxycholic Acid (TUDCA)","cholesterol inhibitor",1.21160468288668,"2021018125_1-7"
"OVCAR4","Acipimox","cholesterol inhibitor",0.603750705220366,"2021018030_6-5; 2021018123_15-15"
"OVCAR4","Evacetrapib (LY2484595)","cholesteryl ester transfer protein inhibitor",1.24816838732516,"2021018032_16-11"
"OVCAR4","Torcetrapib","cholesteryl ester transfer protein inhibitor",0.828359382462317,"2021018032_15-10; 2021018124_5-8"
"OVCAR4","Dalcetrapib (JTT-705. RO4607381)","cholesteryl ester transfer protein inhibitor",0.817933320351684,"2021018032_9-6; 2021018124_9-6"
"OVCAR4","Anacetrapib (MK-0859)","cholesteryl ester transfer protein inhibitor",0.704050493426448,"2021018034_10-9"
"OVCAR4","Carbachol","cholinergic receptor agonist",1.53659462702361,"2021018126_2-11"
"OVCAR4","Revefenacin","cholinergic receptor antagonist",1.42696204619345,"2021018127_11-18"
"OVCAR4","Pyridostigmine Bromide","cholinesterase inhibitor",0.55443665613537,"2021018030_13-17; 2021018122_4-6"
"OVCAR4","TG003","CLK inhibitor",0.880336556769178,"2021018033_10-20"
"OVCAR4","Letermovir(AIC246)","CMV terminase inhibitor",1.00912631736603,"2021018130_15-17"
"OVCAR4","Apixaban","coagulation factor inhibitor",1.07095753763077,"2021018030_13-15; 2021018122_6-4"
"OVCAR4","Edoxaban","coagulation factor inhibitor",1.06847089696072,"2021018033_12-16; 2021018128_10-22"
"OVCAR4","Citric acid","coagulation factor inhibitor",0.980176008376434,"2021018128_15-4"
"OVCAR4","Betrixaban","coagulation factor inhibitor",0.904481424993732,"2021018127_4-14; 2021018127_6-14"
"OVCAR4","Rivaroxaban","coagulation factor inhibitor",0.861883786795467,"2021018032_14-13; 2021018124_3-16"
"OVCAR4","D-Pantethine","coenzyme A precursor",1.35009670420569,"2021018131_1-4"
"OVCAR4","D-Pantothenic acid","coenzyme A precursor",1.11493518390348,"2021018034_16-5"
"OVCAR4","Halofuginone","collagenase inhibitor",3.64406024032241,"2021018129_8-9"
"OVCAR4","Meclizine 2HCl","constitutive androstane receptor (CAR) agonist",0.871846723177861,"2021018030_16-6; 2021018132_11-7"
"OVCAR4","Norethisterone Enanthate","contraceptive agent",1.22152323379272,"2021018130_3-21"
"OVCAR4","Gestodene","contraceptive agent",1.00500281110655,"2021018029_12-4; 2021018122_10-21"
"OVCAR4","clobetasone butyrate","corticosteroid agonist",2.21836177910913,"2021018130_9-13"
"OVCAR4","Allantoin","cosmetic",1.66939834313572,"2021018125_14-11"
"OVCAR4","OC000459","CRTH receptor antagonist",1.48076985144426,"2021018032_11-16; 2021018124_11-10"
"OVCAR4","AZD1981","CRTH receptor antagonist",0.454758027328737,"2021018033_14-14; 2021018128_8-22"
"OVCAR4","BLZ945","CSF1R inhibitor",1.21703089910387,"2021018129_3-13"
"OVCAR4","Aminothiazole","cyclin D inhibitor",1.89450567027525,"2021018033_15-12"
"OVCAR4","Benzalkonium chloride","cyclooxygenase inhibitor",2.53577454286767,"2021018128_16-3"
"OVCAR4","AS101","cyclooxygenase inhibitor",2.08566155909243,"2021018129_16-13"
"OVCAR4","Nabumetone","cyclooxygenase inhibitor",1.93399910518649,"2021018033_5-7; 2021018125_11-18"
"OVCAR4","Meclofenamate Sodium","cyclooxygenase inhibitor",1.92581875848986,"2021018126_13-21"
"OVCAR4","Ufenamate","cyclooxygenase inhibitor",1.82361579535174,"2021018127_13-18"
"OVCAR4","Diammonium Glycyrrhizinate","cyclooxygenase inhibitor",1.72242828137345,"2021018125_1-3"
"OVCAR4","β-Caryophyllene","cyclooxygenase inhibitor",1.6748292340351,"2021018128_3-22"
"OVCAR4","4-Biphenylacetic acid","cyclooxygenase inhibitor",1.60718047490804,"2021018125_9-11"
"OVCAR4","Suxibuzone","cyclooxygenase inhibitor",1.55290422374817,"2021018126_12-11"
"OVCAR4","Aucubin","cyclooxygenase inhibitor",1.48433565696662,"2021018127_14-22"
"OVCAR4","Rutaecarpine","cyclooxygenase inhibitor",1.47042790903611,"2021018031_7-20"
